SYN0044, 94.1, -7.516666666666667, 0.0
SYN0219, 94.1, -2.7333333333333334, 0.0
SYN0189, 90.68333333333334, -3.4166666666666665, 0.0
SYN0119, 94.1, -5.466666666666667, 0.0
SYN0345, 94.78333333333333, 0.6833333333333333, 0.0
SYN0532, 85.9, 6.15, 0.0
SYN0279, 83.85, -0.6833333333333333, 0.0
SYN0444, 94.1, 3.4166666666666665, 0.0
SYN0299, 97.51666666666667, -0.6833333333333333, 0.0
SYN0346, 95.46666666666667, 0.6833333333333333, 0.0
SYN0249, 97.51666666666667, -2.05, 0.0
SYN0563, 90.0, 6.833333333333333, 0.0
SYN0168, 93.41666666666667, -4.1, 0.0
SYN0324, 97.51666666666667, 0.0, 0.0
SYN0261, 88.63333333333334, -1.3666666666666667, 0.0
SYN0032, 85.9, -7.516666666666667, 0.0
SYN0036, 88.63333333333334, -7.516666666666667, 0.0
SYN0352, 82.48333333333333, 1.3666666666666667, 0.0
SYN0374, 97.51666666666667, 1.3666666666666667, 0.0
SYN0027, 82.48333333333333, -7.516666666666667, 0.0
SYN0464, 90.68333333333334, 4.1, 0.0
SYN0414, 90.68333333333334, 2.7333333333333334, 0.0
SYN0021, 95.46666666666667, -8.2, 0.0
SYN0192, 92.73333333333333, -3.4166666666666665, 0.0
SYN0373, 96.83333333333333, 1.3666666666666667, 0.0
SYN0018, 93.41666666666667, -8.2, 0.0
SYN0172, 96.15, -4.1, 0.0
SYN0048, 96.83333333333333, -7.516666666666667, 0.0
SYN0471, 95.46666666666667, 4.1, 0.0
SYN0270, 94.78333333333333, -1.3666666666666667, 0.0
SYN0504, 83.85, 5.466666666666667, 0.0
SYN0146, 95.46666666666667, -4.783333333333333, 0.0
SYN0037, 89.31666666666666, -7.516666666666667, 0.0
SYN0197, 96.15, -3.4166666666666665, 0.0
SYN0183, 86.58333333333333, -3.4166666666666665, 0.0
SYN0310, 87.95, 0.0, 0.0
SYN0427, 82.48333333333333, 3.4166666666666665, 0.0
SYN0014, 90.68333333333334, -8.2, 0.0
SYN0364, 90.68333333333334, 1.3666666666666667, 0.0
SYN0359, 87.26666666666667, 1.3666666666666667, 0.0
SYN0416, 92.05, 2.7333333333333334, 0.0
SYN0622, 96.15, 8.2, 0.0
SYN0605, 84.53333333333333, 8.2, 0.0
SYN0559, 87.26666666666667, 6.833333333333333, 0.0
SYN0571, 95.46666666666667, 6.833333333333333, 0.0
SYN0583, 86.58333333333333, 7.516666666666667, 0.0
SYN0405, 84.53333333333333, 2.7333333333333334, 0.0
SYN0429, 83.85, 3.4166666666666665, 0.0
SYN0167, 92.73333333333333, -4.1, 0.0
SYN0227, 82.48333333333333, -2.05, 0.0
SYN0117, 92.73333333333333, -5.466666666666667, 0.0
SYN0122, 96.15, -5.466666666666667, 0.0
SYN0246, 95.46666666666667, -2.05, 0.0
SYN0129, 83.85, -4.783333333333333, 0.0
SYN0501, 81.8, 5.466666666666667, 0.0
SYN0513, 90.0, 5.466666666666667, 0.0
SYN0541, 92.05, 6.15, 0.0
SYN0057, 85.9, -6.833333333333333, 0.0
SYN0098, 96.83333333333333, -6.15, 0.0
SYN0245, 94.78333333333333, -2.05, 0.0
SYN0040, 91.36666666666666, -7.516666666666667, 0.0
SYN0285, 87.95, -0.6833333333333333, 0.0
SYN0162, 89.31666666666666, -4.1, 0.0
SYN0603, 83.16666666666667, 8.2, 0.0
SYN0004, 83.85, -8.2, 0.0
SYN0477, 82.48333333333333, 4.783333333333333, 0.0
SYN0155, 84.53333333333333, -4.1, 0.0
SYN0531, 85.21666666666667, 6.15, 0.0
SYN0385, 87.95, 2.05, 0.0
SYN0468, 93.41666666666667, 4.1, 0.0
SYN0382, 85.9, 2.05, 0.0
SYN0356, 85.21666666666667, 1.3666666666666667, 0.0
SYN0268, 93.41666666666667, -1.3666666666666667, 0.0
SYN0496, 95.46666666666667, 4.783333333333333, 0.0
SYN0340, 91.36666666666666, 0.6833333333333333, 0.0
SYN0434, 87.26666666666667, 3.4166666666666665, 0.0
SYN0149, 97.51666666666667, -4.783333333333333, 0.0
SYN0198, 96.83333333333333, -3.4166666666666665, 0.0
SYN0140, 91.36666666666666, -4.783333333333333, 0.0
SYN0580, 84.53333333333333, 7.516666666666667, 0.0
SYN0386, 88.63333333333334, 2.05, 0.0
SYN0347, 96.15, 0.6833333333333333, 0.0
SYN0276, 81.8, -0.6833333333333333, 0.0
SYN0548, 96.83333333333333, 6.15, 0.0
SYN0518, 93.41666666666667, 5.466666666666667, 0.0
SYN0610, 87.95, 8.2, 0.0
SYN0418, 93.41666666666667, 2.7333333333333334, 0.0
SYN0223, 96.83333333333333, -2.7333333333333334, 0.0
SYN0260, 87.95, -1.3666666666666667, 0.0
SYN0274, 97.51666666666667, -1.3666666666666667, 0.0
SYN0306, 85.21666666666667, 0.0, 0.0
SYN0578, 83.16666666666667, 7.516666666666667, 0.0
SYN0007, 85.9, -8.2, 0.0
SYN0396, 95.46666666666667, 2.05, 0.0
SYN0180, 84.53333333333333, -3.4166666666666665, 0.0
SYN0208, 86.58333333333333, -2.7333333333333334, 0.0
SYN0623, 96.83333333333333, 8.2, 0.0
SYN0225, 98.2, -2.7333333333333334, 0.0
SYN0372, 96.15, 1.3666666666666667, 0.0
SYN0547, 96.15, 6.15, 0.0
SYN0247, 96.15, -2.05, 0.0
SYN0602, 82.48333333333333, 8.2, 0.0
SYN0466, 92.05, 4.1, 0.0
SYN0084, 87.26666666666667, -6.15, 0.0
SYN0072, 96.15, -6.833333333333333, 0.0
SYN0085, 87.95, -6.15, 0.0
SYN0325, 98.2, 0.0, 0.0
SYN0314, 90.68333333333334, 0.0, 0.0
SYN0440, 91.36666666666666, 3.4166666666666665, 0.0
SYN0101, 81.8, -5.466666666666667, 0.0
SYN0488, 90.0, 4.783333333333333, 0.0
SYN0123, 96.83333333333333, -5.466666666666667, 0.0
SYN0613, 90.0, 8.2, 0.0
SYN0211, 88.63333333333334, -2.7333333333333334, 0.0
SYN0572, 96.15, 6.833333333333333, 0.0
SYN0412, 89.31666666666666, 2.7333333333333334, 0.0
SYN0097, 96.15, -6.15, 0.0
SYN0552, 82.48333333333333, 6.833333333333333, 0.0
SYN0584, 87.26666666666667, 7.516666666666667, 0.0
SYN0067, 92.73333333333333, -6.833333333333333, 0.0
SYN0086, 88.63333333333334, -6.15, 0.0
SYN0113, 90.0, -5.466666666666667, 0.0
SYN0079, 83.85, -6.15, 0.0
SYN0043, 93.41666666666667, -7.516666666666667, 0.0
SYN0078, 83.16666666666667, -6.15, 0.0
SYN0297, 96.15, -0.6833333333333333, 0.0
SYN0529, 83.85, 6.15, 0.0
SYN0090, 91.36666666666666, -6.15, 0.0
SYN0292, 92.73333333333333, -0.6833333333333333, 0.0
SYN0312, 89.31666666666666, 0.0, 0.0
SYN0460, 87.95, 4.1, 0.0
SYN0390, 91.36666666666666, 2.05, 0.0
SYN0599, 97.51666666666667, 7.516666666666667, 0.0
SYN0423, 96.83333333333333, 2.7333333333333334, 0.0
SYN0311, 88.63333333333334, 0.0, 0.0
SYN0022, 96.15, -8.2, 0.0
SYN0556, 85.21666666666667, 6.833333333333333, 0.0
SYN0375, 98.2, 1.3666666666666667, 0.0
SYN0595, 94.78333333333333, 7.516666666666667, 0.0
SYN0283, 86.58333333333333, -0.6833333333333333, 0.0
SYN0026, 81.8, -7.516666666666667, 0.0
SYN0568, 93.41666666666667, 6.833333333333333, 0.0
